tickets,own_snow,own_rain,own_mat5_10,own_mat5_15,own_mat5_20,own_mat5_25,own_mat5_30,own_mat5_35,own_mat5_40,own_mat5_45,own_mat5_50,own_mat5_55,own_mat5_60,own_mat5_65,own_mat5_70,own_mat5_75,own_mat5_80,own_mat5_85,own_mat5_90,own_mat5_95,own_prec_0,own_prec_1,own_prec_2,own_prec_3,own_prec_4,own_prec_5,own_cloud_0,own_cloud_1,own_cloud_2,own_cloud_3,own_cloud_4,own_cloud_5,own_cloud_6,own_cloud_7,own_cloud_8,own_mat_la,own_mat_la_cens,own_mat10_10,own_mat10_20,own_mat10_30,own_mat10_40,own_mat10_50,own_mat10_60,own_mat10_70,own_mat10_80,own_mat10_90,own_snow_5,own_snow_6,own_snow_0,own_rain_5,own_rain_6,own_rain_0,own_mat5_10_5,own_mat5_10_6,own_mat5_10_0,own_mat5_15_5,own_mat5_15_6,own_mat5_15_0,own_mat5_20_5,own_mat5_20_6,own_mat5_20_0,own_mat5_25_5,own_mat5_25_6,own_mat5_25_0,own_mat5_30_5,own_mat5_30_6,own_mat5_30_0,own_mat5_35_5,own_mat5_35_6,own_mat5_35_0,own_mat5_40_5,own_mat5_40_6,own_mat5_40_0,own_mat5_45_5,own_mat5_45_6,own_mat5_45_0,own_mat5_50_5,own_mat5_50_6,own_mat5_50_0,own_mat5_55_5,own_mat5_55_6,own_mat5_55_0,own_mat5_60_5,own_mat5_60_6,own_mat5_60_0,own_mat5_65_5,own_mat5_65_6,own_mat5_65_0,own_mat5_70_5,own_mat5_70_6,own_mat5_70_0,own_mat5_75_5,own_mat5_75_6,own_mat5_75_0,own_mat5_80_5,own_mat5_80_6,own_mat5_80_0,own_mat5_85_5,own_mat5_85_6,own_mat5_85_0,own_mat5_90_5,own_mat5_90_6,own_mat5_90_0,own_mat5_95_5,own_mat5_95_6,own_mat5_95_0,own_prec_0_5,own_prec_0_6,own_prec_0_0,own_prec_1_5,own_prec_1_6,own_prec_1_0,own_prec_2_5,own_prec_2_6,own_prec_2_0,own_prec_3_5,own_prec_3_6,own_prec_3_0,own_prec_4_5,own_prec_4_6,own_prec_4_0,own_prec_5_5,own_prec_5_6,own_prec_5_0,own_cloud_0_5,own_cloud_0_6,own_cloud_0_0,own_cloud_1_5,own_cloud_1_6,own_cloud_1_0,own_cloud_2_5,own_cloud_2_6,own_cloud_2_0,own_cloud_3_5,own_cloud_3_6,own_cloud_3_0,own_cloud_4_5,own_cloud_4_6,own_cloud_4_0,own_cloud_5_5,own_cloud_5_6,own_cloud_5_0,own_cloud_6_5,own_cloud_6_6,own_cloud_6_0,own_cloud_7_5,own_cloud_7_6,own_cloud_7_0,own_cloud_8_5,own_cloud_8_6,own_cloud_8_0,own_mat_la_5,own_mat_la_6,own_mat_la_0,own_mat_la_cens_5,own_mat_la_cens_6,own_mat_la_cens_0,own_mat10_10_5,own_mat10_10_6,own_mat10_10_0,own_mat10_20_5,own_mat10_20_6,own_mat10_20_0,own_mat10_30_5,own_mat10_30_6,own_mat10_30_0,own_mat10_40_5,own_mat10_40_6,own_mat10_40_0,own_mat10_50_5,own_mat10_50_6,own_mat10_50_0,own_mat10_60_5,own_mat10_60_6,own_mat10_60_0,own_mat10_70_5,own_mat10_70_6,own_mat10_70_0,own_mat10_80_5,own_mat10_80_6,own_mat10_80_0,own_mat10_90_5,own_mat10_90_6,own_mat10_90_0,ww1,ww2,ww3,ww4,ww5,ww6,ww7,ww8,ww9,ww10,ww11,ww12,ww13,ww14,ww15,ww16,ww17,ww18,ww19,ww20,ww21,ww22,ww23,ww24,ww25,ww26,ww27,ww28,ww29,ww30,ww31,ww32,ww33,ww34,ww35,ww36,ww37,ww38,ww39,ww40,ww41,ww42,ww43,ww44,ww45,ww46,ww47,ww48,ww49,ww50,ww51,ww52,yy1,yy2,yy3,yy4,yy5,yy6,yy7,yy8,yy9,yy10,yy11,hhmlk,hhpres,hhmem,hhlabor,hhcolum,hhthankwed,hhthankthur,hhthankwkend,hhchristmas2023,hhchristmas24,hhchristmas25,hhchristmas2630,hhnewyear31,hhnewyear1,hhnewyear23,hhvet,hhjuly4,hhdayoff,hhvalen,hhstpat,hhwkdchrispre,hhwkdchris,hhwkdchrispost,hhwkdnewyr,hhwkdnewyrpost,hhwkdvet,hhwkdjul4,hhwkdother,hheaster,hheastersat,hheasterfri,hhhallow,hhcinco,hhmother,hhsuperbowl,hmmlk,hp2mmlk,hp3mmlk,hpmlk,hmpres,hp2mpres,hp3mpres,hppres,hmmem,hp2mmem,hp3mmem,hpmem,hmlabor,hp2mlabor,hp3mlabor,hplabor,hmcolum,hp2mcolum,hp3mcolum,hpcolum,hmjuly4fed,hp2mjuly4fed,hp3mjuly4fed,hpjuly4fed,dow_1,dow_2,dow_3,opening_wkend_group
5.475905,.0031276,.1563803,0,0,0,0,0,0,.0064637,.0100083,.0396163,.0200167,.059633,.160759,.3271476,.1376147,.0965388,.0806922,.0560884,.0054212,.9593411,.0089658,.0077148,.001251,.0039616,.0187656,.1876564,.1282319,.1914095,.1376147,.1082152,.117598,.0602585,.0625521,.0064637,96.84862,84.54546,0,0,0,.0164721,.059633,.220392,.4647623,.177231,.0615096,.0097998,.0033361,.0031276,.2193495,.1959967,.1563803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0025021,0,.0064637,.042744,.0112594,.0100083,.1436614,.044829,.0396163,.190784,.0648457,.0200167,.1570058,.3129691,.059633,.2032944,.2412427,.160759,.0819433,.1194746,.3271476,.0373228,.0421184,.1376147,.0360717,.0417014,.0965388,.0667223,.0786072,.0806922,.0275229,.0375313,.0560884,.0104254,.0054212,.0054212,.9414095,.9336947,.9593411,.028774,.0250209,.0089658,.0072977,.0129274,.0077148,.0089658,.0087573,.001251,0,.0037531,.0039616,.013553,.0158465,.0187656,.2379066,.2858632,.1876564,.1688907,.176397,.1282319,.103628,.0915346,.1914095,.1182235,.1209341,.1376147,.1338616,.0581735,.1082152,.0854879,.0873645,.117598,.0715179,.0608841,.0602585,.0414929,.0487907,.0625521,.0389908,.0700584,.0064637,212.6512,137.4437,96.84863,192.901,129.5515,84.54546,0,0,0,0,0,0,0,0,0,.045246,.0112594,.0164721,.3344454,.1096747,.059633,.3603002,.5542119,.220392,.1192661,.161593,.4647623,.102794,.1203086,.177231,.0379483,.0429525,.0615096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
7.508142,.0033361,.1959967,0,0,0,0,0,0,0,.0112594,.044829,.0648457,.3129691,.2412427,.1194746,.0421184,.0417014,.0786072,.0375313,.0054212,.9336947,.0250209,.0129274,.0087573,.0037531,.0158465,.2858632,.176397,.0915346,.1209341,.0581735,.0873645,.0608841,.0487907,.0700584,137.4437,129.5515,0,0,0,.0112594,.1096747,.5542119,.161593,.1203086,.0429525,.0097998,.0033361,.0031276,.2193495,.1959967,.1563803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0025021,0,.0064637,.042744,.0112594,.0100083,.1436614,.044829,.0396163,.190784,.0648457,.0200167,.1570058,.3129691,.059633,.2032944,.2412427,.160759,.0819433,.1194746,.3271476,.0373228,.0421184,.1376147,.0360717,.0417014,.0965388,.0667223,.0786072,.0806922,.0275229,.0375313,.0560884,.0104254,.0054212,.0054212,.9414095,.9336947,.9593411,.028774,.0250209,.0089658,.0072977,.0129274,.0077148,.0089658,.0087573,.001251,0,.0037531,.0039616,.013553,.0158465,.0187656,.2379066,.2858632,.1876564,.1688907,.176397,.1282319,.103628,.0915346,.1914095,.1182235,.1209341,.1376147,.1338616,.0581735,.1082152,.0854879,.0873645,.117598,.0715179,.0608841,.0602585,.0414929,.0487907,.0625521,.0389908,.0700584,.0064637,212.6512,137.4437,96.84863,192.901,129.5515,84.54546,0,0,0,0,0,0,0,0,0,.045246,.0112594,.0164721,.3344454,.1096747,.059633,.3603002,.5542119,.220392,.1192661,.161593,.4647623,.102794,.1203086,.177231,.0379483,.0429525,.0615096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14
6.782601,.0097998,.2193495,0,0,0,0,0,0,.0025021,.042744,.1436614,.190784,.1570058,.2032944,.0819433,.0373228,.0360717,.0667223,.0275229,.0104254,.9414095,.028774,.0072977,.0089658,0,.013553,.2379066,.1688907,.103628,.1182235,.1338616,.0854879,.0715179,.0414929,.0389908,212.6512,192.901,0,0,0,.045246,.3344454,.3603002,.1192661,.102794,.0379483,.0097998,.0033361,.0031276,.2193495,.1959967,.1563803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0025021,0,.0064637,.042744,.0112594,.0100083,.1436614,.044829,.0396163,.190784,.0648457,.0200167,.1570058,.3129691,.059633,.2032944,.2412427,.160759,.0819433,.1194746,.3271476,.0373228,.0421184,.1376147,.0360717,.0417014,.0965388,.0667223,.0786072,.0806922,.0275229,.0375313,.0560884,.0104254,.0054212,.0054212,.9414095,.9336947,.9593411,.028774,.0250209,.0089658,.0072977,.0129274,.0077148,.0089658,.0087573,.001251,0,.0037531,.0039616,.013553,.0158465,.0187656,.2379066,.2858632,.1876564,.1688907,.176397,.1282319,.103628,.0915346,.1914095,.1182235,.1209341,.1376147,.1338616,.0581735,.1082152,.0854879,.0873645,.117598,.0715179,.0608841,.0602585,.0414929,.0487907,.0625521,.0389908,.0700584,.0064637,212.6512,137.4437,96.84863,192.901,129.5515,84.54546,0,0,0,0,0,0,0,0,0,.045246,.0112594,.0164721,.3344454,.1096747,.059633,.3603002,.5542119,.220392,.1192661,.161593,.4647623,.102794,.1203086,.177231,.0379483,.0429525,.0615096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
.9788164,.0020851,.2983736,0,0,0,0,0,0,.0014595,.0097998,.1025855,.1013344,.1069641,.2005838,.1545038,.0767306,.0725605,.1121768,.0571309,.0041701,.8701001,.0446205,.014387,.0102168,.0097998,.0508757,.2228941,.1119683,.1107173,.0738115,.1292744,.0650542,.0965388,.0909091,.0988324,157.4387,154.839,0,0,0,.0112594,.2039199,.307548,.2312344,.1847373,.0613011,.0089658,.0020851,0,.2135113,.2983736,.4824854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0039616,.0014595,.0054212,.0056297,.0097998,.0598415,.0212677,.1025855,.1440784,.0992494,.1013344,.0982068,.2089241,.1069641,.0352377,.1795246,.2005838,.0754796,.1580484,.1545037,.0971643,.1050876,.0767306,.0898666,.0531693,.0725605,.176397,.0961218,.1121768,.1182235,.0633862,.0571309,.0977898,.0056297,.0041701,.0022936,.9676814,.8701001,.7124687,.0214762,.0446205,.1215596,.0035446,.014387,.0458716,0,.0102168,.0554629,.0050042,.0097998,.0110509,.0022936,.0508757,.0535863,.1555463,.2228941,.1130108,.1505421,.1119683,.0694329,.1517932,.1107173,.0638032,.1801501,.0738115,.072769,.1451209,.1292744,.1082152,.1211426,.0650542,.0623436,.0425354,.0965388,.058382,.0373228,.0909091,.1294829,.0158465,.0988324,.3225605,125.5181,157.4387,220.2256,121.2846,154.839,183.5972,0,0,0,0,0,0,0,0,0,.0095913,.0112594,.0652627,.1205171,.2039199,.2422852,.3884487,.307548,.1107173,.2631359,.2312344,.1870309,.1492911,.1847373,.2946205,.0690158,.0613011,.1000834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
.7667877,.0089658,.2135113,0,0,0,0,0,0,.0039616,.0056297,.0212677,.0992494,.2089241,.1795246,.1580484,.1050876,.0531693,.0961218,.0633862,.0056297,.9676814,.0214762,.0035446,0,.0050042,.0022936,.1555463,.1505421,.1517932,.1801501,.1451209,.1211426,.0425354,.0373228,.0158465,125.5181,121.2846,0,0,0,.0095913,.1205171,.3884487,.2631359,.1492911,.0690158,.0089658,.0020851,0,.2135113,.2983736,.4824854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0039616,.0014595,.0054212,.0056297,.0097998,.0598415,.0212677,.1025855,.1440784,.0992494,.1013344,.0982068,.2089241,.1069641,.0352377,.1795246,.2005838,.0754796,.1580484,.1545037,.0971643,.1050876,.0767306,.0898666,.0531693,.0725605,.176397,.0961218,.1121768,.1182235,.0633862,.0571309,.0977898,.0056297,.0041701,.0022936,.9676814,.8701001,.7124687,.0214762,.0446205,.1215596,.0035446,.014387,.0458716,0,.0102168,.0554629,.0050042,.0097998,.0110509,.0022936,.0508757,.0535863,.1555463,.2228941,.1130108,.1505421,.1119683,.0694329,.1517932,.1107173,.0638032,.1801501,.0738115,.072769,.1451209,.1292744,.1082152,.1211426,.0650542,.0623436,.0425354,.0965388,.058382,.0373228,.0909091,.1294829,.0158465,.0988324,.3225605,125.5181,157.4387,220.2256,121.2846,154.839,183.5972,0,0,0,0,0,0,0,0,0,.0095913,.0112594,.0652627,.1205171,.2039199,.2422852,.3884487,.307548,.1107173,.2631359,.2312344,.1870309,.1492911,.1847373,.2946205,.0690158,.0613011,.1000834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
4.586,.0077293,.2747023,0,0,0,0,0,.0006267,.0110717,.0511803,.1685816,.217464,.1414247,.1514518,.1136411,.0639231,.0315438,.0198454,.0183831,.0108628,.937957,.0319616,.0031335,.0091916,.0012534,.016503,.1712973,.0726969,.1474828,.1508252,.0749948,.1148945,.1178191,.1107165,.039273,236.9398,200.8987,0,0,.0006267,.0622519,.3860455,.2928765,.1775642,.0513892,.0292459,0,.029037,.0077293,.5232922,.4775434,.2747023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0012534,0,.0006267,.0267391,.0127428,.0110717,.04554,.1276374,.0511803,.0672655,.1951118,.1685816,.0875287,.0743681,.217464,.1393357,.1376645,.1414247,.1071652,.1627324,.1514519,.1148945,.1209526,.1136411,.151243,.0380196,.0639231,.1276374,.0386463,.0315438,.084813,.0459578,.0198454,.0259035,.0292459,.0183831,.020681,.0169208,.0108628,.7718822,.7211197,.937957,.0904533,.076666,.0319616,.0486735,.043451,.0031335,.0384374,.0256946,.0091916,.0292459,.0286192,.0012534,.0213077,.1044495,.016503,.0839774,.1136411,.1712973,.0706079,.076666,.0726969,.0630875,.0825151,.1474828,.0935868,.1029873,.1508252,.0975559,.0536871,.0749948,.1370378,.1088364,.1148945,.177982,.1430959,.1178191,.1871736,.2074368,.1107165,.088991,.1111343,.039273,185.981,275.1375,236.9398,126.8437,198.024,200.8987,0,0,0,0,0,0,.0012534,0,.0006267,.0722791,.1403802,.0622519,.1547942,.2694798,.3860455,.2465009,.3003969,.2928765,.2661375,.1589722,.1775642,.2124504,.0846041,.0513892,.0465845,.0461667,.0292459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
4.650247,0,.5232923,0,0,0,0,0,.0012534,.0267391,.04554,.0672655,.0875287,.1393357,.1071652,.1148945,.1512429,.1276374,.084813,.0259035,.020681,.7718822,.0904533,.0486735,.0384374,.0292459,.0213077,.0839774,.0706079,.0630875,.0935868,.0975559,.1370378,.177982,.1871736,.088991,185.981,126.8437,0,0,.0012534,.0722791,.1547942,.2465009,.2661375,.2124504,.0465845,0,.029037,.0077293,.5232922,.4775434,.2747023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0012534,0,.0006267,.0267391,.0127428,.0110717,.04554,.1276374,.0511803,.0672655,.1951118,.1685816,.0875287,.0743681,.217464,.1393357,.1376645,.1414247,.1071652,.1627324,.1514519,.1148945,.1209526,.1136411,.151243,.0380196,.0639231,.1276374,.0386463,.0315438,.084813,.0459578,.0198454,.0259035,.0292459,.0183831,.020681,.0169208,.0108628,.7718822,.7211197,.937957,.0904533,.076666,.0319616,.0486735,.043451,.0031335,.0384374,.0256946,.0091916,.0292459,.0286192,.0012534,.0213077,.1044495,.016503,.0839774,.1136411,.1712973,.0706079,.076666,.0726969,.0630875,.0825151,.1474828,.0935868,.1029873,.1508252,.0975559,.0536871,.0749948,.1370378,.1088364,.1148945,.177982,.1430959,.1178191,.1871736,.2074368,.1107165,.088991,.1111343,.039273,185.981,275.1375,236.9398,126.8437,198.024,200.8987,0,0,0,0,0,0,.0012534,0,.0006267,.0722791,.1403802,.0622519,.1547942,.2694798,.3860455,.2465009,.3003969,.2928765,.2661375,.1589722,.1775642,.2124504,.0846041,.0513892,.0465845,.0461667,.0292459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
6.010832,.029037,.4775433,0,0,0,0,0,0,.0127428,.1276374,.1951118,.0743681,.1376645,.1627324,.1209526,.0380196,.0386463,.0459578,.0292459,.0169208,.7211197,.076666,.043451,.0256946,.0286192,.1044496,.1136411,.076666,.0825151,.1029873,.0536871,.1088364,.1430959,.2074368,.1111343,275.1375,198.024,0,0,0,.1403802,.2694798,.3003969,.1589722,.0846041,.0461667,0,.029037,.0077293,.5232922,.4775434,.2747023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0012534,0,.0006267,.0267391,.0127428,.0110717,.04554,.1276374,.0511803,.0672655,.1951118,.1685816,.0875287,.0743681,.217464,.1393357,.1376645,.1414247,.1071652,.1627324,.1514519,.1148945,.1209526,.1136411,.151243,.0380196,.0639231,.1276374,.0386463,.0315438,.084813,.0459578,.0198454,.0259035,.0292459,.0183831,.020681,.0169208,.0108628,.7718822,.7211197,.937957,.0904533,.076666,.0319616,.0486735,.043451,.0031335,.0384374,.0256946,.0091916,.0292459,.0286192,.0012534,.0213077,.1044495,.016503,.0839774,.1136411,.1712973,.0706079,.076666,.0726969,.0630875,.0825151,.1474828,.0935868,.1029873,.1508252,.0975559,.0536871,.0749948,.1370378,.1088364,.1148945,.177982,.1430959,.1178191,.1871736,.2074368,.1107165,.088991,.1111343,.039273,185.981,275.1375,236.9398,126.8437,198.024,200.8987,0,0,0,0,0,0,.0012534,0,.0006267,.0722791,.1403802,.0622519,.1547942,.2694798,.3860455,.2465009,.3003969,.2928765,.2661375,.1589722,.1775642,.2124504,.0846041,.0513892,.0465845,.0461667,.0292459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
1.341249,0,.2919099,0,0,0,0,0,0,.0041701,.0181401,.0177231,.0417014,.1098832,.1957882,.2301918,.0907006,.118015,.1359466,.028357,.0093828,.9157631,.0458716,.0243953,.0104254,.001251,.0022936,.147623,.0919516,.1005004,.0838198,.1257298,.1570058,.1376147,.131985,.0237698,107.1374,93.86051,0,0,0,.0223103,.0594245,.3056714,.3208924,.2539616,.0377398,.0145955,0,0,.2979566,.2919099,.2894078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0041701,0,.0260634,.0181401,0,.0298165,.0177231,.000417,.0577565,.0417014,.0185571,.1013344,.1098832,.0865304,.1086322,.1957882,.161176,.1201001,.2301918,.3042119,.1303169,.0907006,.1092577,.2716847,.118015,.1178065,.1261468,.1359466,.1497081,.0202252,.028357,.0429525,.0079233,.0093828,.0093828,.9318182,.9157631,.9384904,.0375313,.0458716,.0254379,.015638,.0243953,.0072977,.0031276,.0104254,.0150125,.0047957,.001251,.0020851,.0070892,.0022936,.0116764,.1653461,.147623,.1161385,.1000834,.0919516,.1061301,.1861968,.1005004,.0900751,.1230192,.0838199,.1173895,.1261468,.1257298,.1542953,.0942452,.1570058,.1186405,.074437,.1376147,.1355296,.1075897,.131985,.1346956,.0229358,.0237698,.0271059,114.0607,107.1374,76.07298,109.8403,93.86051,76.07298,0,0,0,0,0,0,0,0,0,.0260634,.0223103,0,.087573,.0594245,.0189741,.2099666,.3056714,.2477064,.250417,.3208924,.4134696,.3978315,.2539616,.2675146,.0281485,.0377398,.0523353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17
1.039489,.0145955,.2979566,0,0,0,0,0,0,0,.0260634,.0298165,.0577565,.1013344,.1086322,.1201001,.1303169,.2716847,.1261468,.0202252,.0079233,.9318182,.0375313,.015638,.0031276,.0047957,.0070892,.1653461,.1000834,.1861968,.1230192,.1261468,.0942452,.074437,.1075897,.0229358,114.0607,109.8403,0,0,0,.0260634,.087573,.2099666,.250417,.3978315,.0281485,.0145955,0,0,.2979566,.2919099,.2894078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0041701,0,.0260634,.0181401,0,.0298165,.0177231,.000417,.0577565,.0417014,.0185571,.1013344,.1098832,.0865304,.1086322,.1957882,.161176,.1201001,.2301918,.3042119,.1303169,.0907006,.1092577,.2716847,.118015,.1178065,.1261468,.1359466,.1497081,.0202252,.028357,.0429525,.0079233,.0093828,.0093828,.9318182,.9157631,.9384904,.0375313,.0458716,.0254379,.015638,.0243953,.0072977,.0031276,.0104254,.0150125,.0047957,.001251,.0020851,.0070892,.0022936,.0116764,.1653461,.147623,.1161385,.1000834,.0919516,.1061301,.1861968,.1005004,.0900751,.1230192,.0838199,.1173895,.1261468,.1257298,.1542953,.0942452,.1570058,.1186405,.074437,.1376147,.1355296,.1075897,.131985,.1346956,.0229358,.0237698,.0271059,114.0607,107.1374,76.07298,109.8403,93.86051,76.07298,0,0,0,0,0,0,0,0,0,.0260634,.0223103,0,.087573,.0594245,.0189741,.2099666,.3056714,.2477064,.250417,.3208924,.4134696,.3978315,.2539616,.2675146,.0281485,.0377398,.0523353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17
3.185582,0,.1636781,0,0,0,0,0,0,0,0,0,.0081318,.0233528,.044829,.07402,.0738115,.1532527,.3755213,.1909925,.0560884,.9810259,.0118849,.0052127,.0018766,0,0,.2914929,.2329024,.1386572,.0969558,.1094662,.0758966,.0400334,.0100083,.0045872,168.4773,168.4773,0,0,0,0,.0081318,.0681818,.1478315,.528774,.2470809,0,0,0,.3250625,.1636781,.1934946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0091743,.0010425,.0081318,.0145955,.0075063,.0233528,.0663053,.0552544,.044829,.0994579,.0667223,.07402,.2130942,.0806922,.0738115,.1125938,.2095496,.1532527,.0877815,.4201418,.3755213,.1517932,.1069641,.1909925,.1782736,.0521268,.0560884,.0669308,.854045,.9810259,.9733111,.0663053,.0118849,.0198082,.0638032,.0052127,.0052127,.0085488,.0018766,.0016681,.0010425,0,0,.0062552,0,0,.2308173,.2914929,.2406172,.14804,.2329024,.1534612,.1367806,.1386572,.1234362,.1488741,.0969558,.1132194,.1405338,.1094662,.1411593,.0992494,.0758966,.1071726,.0658882,.0400334,.0907006,.0275229,.0100083,.0208507,.0022936,.0045872,.0093828,148.8065,168.4773,147.1276,148.8065,168.4773,147.1276,0,0,0,0,0,0,0,0,0,0,0,0,.0010425,.0081318,.0237698,.0627606,.0681818,.1657631,.1474145,.1478315,.3256881,.6296914,.528774,.2395746,.1590909,.2470809,.2452043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
