tickets_wk1d_r,tickets_ratedgpg_wk1d_r,tickets_adult_wk1d_r,tickets_p33_highbudget_wk1d_r,tickets_p33_lowbudget_wk1d_r,tickets_p33_hr1000_wk1d_r,tickets_p33_lr1000_wk1d_r,tickets_pt_wk1d_r,tickets_pot_wk1d_r,res_own_snow,res_own_rain,res_own_mat5_10,res_own_mat5_15,res_own_mat5_20,res_own_mat5_25,res_own_mat5_30,res_own_mat5_35,res_own_mat5_40,res_own_mat5_45,res_own_mat5_50,res_own_mat5_55,res_own_mat5_60,res_own_mat5_65,res_own_mat5_70,res_own_mat5_75,res_own_mat5_80,res_own_mat5_85,res_own_mat5_90,res_own_mat5_95,res_own_prec_0,res_own_prec_1,res_own_prec_2,res_own_prec_3,res_own_prec_4,res_own_prec_5,res_own_cloud_0,res_own_cloud_1,res_own_cloud_2,res_own_cloud_3,res_own_cloud_4,res_own_cloud_5,res_own_cloud_6,res_own_cloud_7,res_own_cloud_8,res_own_mat_la,res_own_mat_la_cens,res_own_mat10_10,res_own_mat10_20,res_own_mat10_30,res_own_mat10_40,res_own_mat10_50,res_own_mat10_60,res_own_mat10_70,res_own_mat10_80,res_own_mat10_90,res_own_snow_5,res_own_snow_6,res_own_snow_0,res_own_rain_5,res_own_rain_6,res_own_rain_0,res_own_mat5_10_5,res_own_mat5_10_6,res_own_mat5_10_0,res_own_mat5_15_5,res_own_mat5_15_6,res_own_mat5_15_0,res_own_mat5_20_5,res_own_mat5_20_6,res_own_mat5_20_0,res_own_mat5_25_5,res_own_mat5_25_6,res_own_mat5_25_0,res_own_mat5_30_5,res_own_mat5_30_6,res_own_mat5_30_0,res_own_mat5_35_5,res_own_mat5_35_6,res_own_mat5_35_0,res_own_mat5_40_5,res_own_mat5_40_6,res_own_mat5_40_0,res_own_mat5_45_5,res_own_mat5_45_6,res_own_mat5_45_0,res_own_mat5_50_5,res_own_mat5_50_6,res_own_mat5_50_0,res_own_mat5_55_5,res_own_mat5_55_6,res_own_mat5_55_0,res_own_mat5_60_5,res_own_mat5_60_6,res_own_mat5_60_0,res_own_mat5_65_5,res_own_mat5_65_6,res_own_mat5_65_0,res_own_mat5_70_5,res_own_mat5_70_6,res_own_mat5_70_0,res_own_mat5_75_5,res_own_mat5_75_6,res_own_mat5_75_0,res_own_mat5_80_5,res_own_mat5_80_6,res_own_mat5_80_0,res_own_mat5_85_5,res_own_mat5_85_6,res_own_mat5_85_0,res_own_mat5_90_5,res_own_mat5_90_6,res_own_mat5_90_0,res_own_mat5_95_5,res_own_mat5_95_6,res_own_mat5_95_0,res_own_prec_0_5,res_own_prec_0_6,res_own_prec_0_0,res_own_prec_1_5,res_own_prec_1_6,res_own_prec_1_0,res_own_prec_2_5,res_own_prec_2_6,res_own_prec_2_0,res_own_prec_3_5,res_own_prec_3_6,res_own_prec_3_0,res_own_prec_4_5,res_own_prec_4_6,res_own_prec_4_0,res_own_prec_5_5,res_own_prec_5_6,res_own_prec_5_0,res_own_cloud_0_5,res_own_cloud_0_6,res_own_cloud_0_0,res_own_cloud_1_5,res_own_cloud_1_6,res_own_cloud_1_0,res_own_cloud_2_5,res_own_cloud_2_6,res_own_cloud_2_0,res_own_cloud_3_5,res_own_cloud_3_6,res_own_cloud_3_0,res_own_cloud_4_5,res_own_cloud_4_6,res_own_cloud_4_0,res_own_cloud_5_5,res_own_cloud_5_6,res_own_cloud_5_0,res_own_cloud_6_5,res_own_cloud_6_6,res_own_cloud_6_0,res_own_cloud_7_5,res_own_cloud_7_6,res_own_cloud_7_0,res_own_cloud_8_5,res_own_cloud_8_6,res_own_cloud_8_0,res_own_mat_la_5,res_own_mat_la_6,res_own_mat_la_0,res_own_mat_la_cens_5,res_own_mat_la_cens_6,res_own_mat_la_cens_0,res_own_mat10_10_5,res_own_mat10_10_6,res_own_mat10_10_0,res_own_mat10_20_5,res_own_mat10_20_6,res_own_mat10_20_0,res_own_mat10_30_5,res_own_mat10_30_6,res_own_mat10_30_0,res_own_mat10_40_5,res_own_mat10_40_6,res_own_mat10_40_0,res_own_mat10_50_5,res_own_mat10_50_6,res_own_mat10_50_0,res_own_mat10_60_5,res_own_mat10_60_6,res_own_mat10_60_0,res_own_mat10_70_5,res_own_mat10_70_6,res_own_mat10_70_0,res_own_mat10_80_5,res_own_mat10_80_6,res_own_mat10_80_0,res_own_mat10_90_5,res_own_mat10_90_6,res_own_mat10_90_0
-3.263137,,-3.01659,,.2059441,-3.18061,,-3.865427,-3.865427,-.0079386,.0738169,-.0039205,-.002559,-.0008445,.0023456,.0047862,.0051461,-.007055,.0155594,.0002285,-.0126694,-.0664515,-.1092231,.0047578,.1192647,.0237837,-.0294034,.0413423,.014912,-.1065056,.0300915,.0384105,.0217233,.0039557,.0123245,.0283216,-.0359847,.030735,-.0103941,-.0323126,-.0069881,-.0462068,.0256678,.0471619,-.6215127,1.367056,-.0064795,.0015011,.0099323,.0085044,-.0124409,-.1756746,.1240225,-.0056196,.0562543,.0115864,-.0079386,-.0058625,.0341798,.0738169,.1544912,-.0045557,-.0039205,-.0045361,-.002625,-.002559,-.0026032,-.001057,-.0008445,-.00104,.0016158,.0023456,.0028999,.0138619,.0047862,.0075245,.0049926,.0051461,.0056678,.0090923,-.007055,.0070736,-.0054348,.0155594,.0102273,-.0303181,.0002285,.0772562,-.0058362,-.0126694,-.0522625,-.0763171,-.0664515,-.0820002,-.1029869,-.1092231,-.0709064,.0603982,.0047578,.0474329,.1104548,.1192647,.0066497,.0585362,.0237837,-.0285749,-.0327775,-.0294034,-.007139,-.0090187,.0413423,.0174003,.0119753,.014912,.0669302,-.0270196,-.1065056,-.1076766,.0192866,.0300915,.0050231,.0102084,.0384105,.0628007,.0006112,.0217233,.0161883,-.0059678,.0039557,.0187268,.0028813,.0123245,.0049376,.0666049,.0283216,.0466462,.0283362,-.0359847,-.0426839,-.0632483,.030735,-.0436633,-.0377239,-.0103941,-.0238088,-.0308974,-.0323126,-.0056024,-.0361933,-.0069881,.0080517,-.0123856,-.0462068,.0090615,.0299997,.0256678,.0859315,.0555076,.0471619,-.0339325,-17.46635,-.6215127,63.8243,-28.33697,1.367056,56.7544,-.0071807,-.0064795,-.0071393,.0005587,.0015011,.0018599,.0188545,.0099323,.0131922,.0036575,.0085044,.0173009,-.0361543,-.0124409,.0249937,-.179304,-.1756746,-.1529066,.170853,.1240225,.0540826,.0257586,-.0056196,-.035714,.0029566,.0562543,.0843306
-3.115321,,-3.066001,,-.1904718,-3.48986,,-4.951979,-4.951979,-.0058625,.1544912,-.0045361,-.0026032,-.00104,.0028999,.0075245,.0056678,.0070736,.0102273,.0772562,-.0522625,-.0820002,-.0709064,.0474329,.0066497,-.0285749,-.007139,.0174003,.0669302,-.1076766,.0050231,.0628007,.0161883,.0187268,.0049376,.0466462,-.0426839,-.0436633,-.0238088,-.0056024,.0080517,.0090615,.0859315,-.0339325,63.8243,56.7544,-.0071393,.0018599,.0131922,.0173009,.0249937,-.1529066,.0540826,-.035714,.0843306,.0115864,-.0079386,-.0058625,.0341798,.0738169,.1544912,-.0045557,-.0039205,-.0045361,-.002625,-.002559,-.0026032,-.001057,-.0008445,-.00104,.0016158,.0023456,.0028999,.0138619,.0047862,.0075245,.0049926,.0051461,.0056678,.0090923,-.007055,.0070736,-.0054348,.0155594,.0102273,-.0303181,.0002285,.0772562,-.0058362,-.0126694,-.0522625,-.0763171,-.0664515,-.0820002,-.1029869,-.1092231,-.0709064,.0603982,.0047578,.0474329,.1104548,.1192647,.0066497,.0585362,.0237837,-.0285749,-.0327775,-.0294034,-.007139,-.0090187,.0413423,.0174003,.0119753,.014912,.0669302,-.0270196,-.1065056,-.1076766,.0192866,.0300915,.0050231,.0102084,.0384105,.0628007,.0006112,.0217233,.0161883,-.0059678,.0039557,.0187268,.0028813,.0123245,.0049376,.0666049,.0283216,.0466462,.0283362,-.0359847,-.0426839,-.0632483,.030735,-.0436633,-.0377239,-.0103941,-.0238088,-.0308974,-.0323126,-.0056024,-.0361933,-.0069881,.0080517,-.0123856,-.0462068,.0090615,.0299997,.0256678,.0859315,.0555076,.0471619,-.0339325,-17.46635,-.6215127,63.8243,-28.33697,1.367056,56.7544,-.0071807,-.0064795,-.0071393,.0005587,.0015011,.0018599,.0188545,.0099323,.0131922,.0036575,.0085044,.0173009,-.0361543,-.0124409,.0249937,-.179304,-.1756746,-.1529066,.170853,.1240225,.0540826,.0257586,-.0056196,-.035714,.0029566,.0562543,.0843306
-3.371577,,-3.229636,,-.0154724,-3.417932,,-4.511537,-4.511537,.0115864,.0341798,-.0045557,-.002625,-.001057,.0016158,.0138619,.0049926,.0090923,-.0054348,-.0303181,-.0058362,-.0763171,-.1029869,.0603982,.1104548,.0585362,-.0327775,-.0090187,.0119753,-.0270196,.0192866,.0102084,.0006112,-.0059678,.0028813,.0666049,.0283362,-.0632483,-.0377239,-.0308974,-.0361933,-.0123856,.0299997,.0555076,-17.46635,-28.33697,-.0071807,.0005587,.0188545,.0036575,-.0361543,-.179304,.170853,.0257586,.0029566,.0115864,-.0079386,-.0058625,.0341798,.0738169,.1544912,-.0045557,-.0039205,-.0045361,-.002625,-.002559,-.0026032,-.001057,-.0008445,-.00104,.0016158,.0023456,.0028999,.0138619,.0047862,.0075245,.0049926,.0051461,.0056678,.0090923,-.007055,.0070736,-.0054348,.0155594,.0102273,-.0303181,.0002285,.0772562,-.0058362,-.0126694,-.0522625,-.0763171,-.0664515,-.0820002,-.1029869,-.1092231,-.0709064,.0603982,.0047578,.0474329,.1104548,.1192647,.0066497,.0585362,.0237837,-.0285749,-.0327775,-.0294034,-.007139,-.0090187,.0413423,.0174003,.0119753,.014912,.0669302,-.0270196,-.1065056,-.1076766,.0192866,.0300915,.0050231,.0102084,.0384105,.0628007,.0006112,.0217233,.0161883,-.0059678,.0039557,.0187268,.0028813,.0123245,.0049376,.0666049,.0283216,.0466462,.0283362,-.0359847,-.0426839,-.0632483,.030735,-.0436633,-.0377239,-.0103941,-.0238088,-.0308974,-.0323126,-.0056024,-.0361933,-.0069881,.0080517,-.0123856,-.0462068,.0090615,.0299997,.0256678,.0859315,.0555076,.0471619,-.0339325,-17.46635,-.6215127,63.8243,-28.33697,1.367056,56.7544,-.0071807,-.0064795,-.0071393,.0005587,.0015011,.0018599,.0188545,.0099323,.0131922,.0036575,.0085044,.0173009,-.0361543,-.0124409,.0249937,-.179304,-.1756746,-.1529066,.170853,.1240225,.0540826,.0257586,-.0056196,-.035714,.0029566,.0562543,.0843306
.856486,-.9134957,.7564513,.0766399,,,1.986724,-.12957,-.12957,-.0052886,-.094047,-.0042725,-.0027404,-.0011422,.0022984,.0070737,.0070841,-.0057765,-.0192828,-.0069934,.0178348,-.012361,-.0665787,-.1049792,-.0267081,.1060441,.0867785,.0081586,.0155626,.0324417,-.0155124,.0000134,-.0010092,-.0069182,-.0090153,.0737677,.0834374,.0153936,.003653,-.0130851,-.0277132,-.0388677,-.0466459,-.0499399,8.339715,25.74398,-.007013,.0011562,.0141578,-.0250592,.0108414,-.0789397,-.1316873,.1928226,.0237212,-.0070673,-.0052886,-.0006961,.0088138,-.094047,.0038604,-.0049077,-.0042725,-.0045901,-.0028065,-.0027404,-.0027734,-.0013547,-.0011422,-.0012485,.0015686,.0022984,.0019335,.0061366,.0070737,.0067416,.0052263,.0070841,.0061198,-.00582,-.0057765,-.0024157,-.0179086,-.0192828,-.0159218,-.0264578,-.0069934,-.0679071,-.0091989,.0178348,-.0459241,-.0496998,-.012361,-.0644589,-.0812173,-.0665787,-.085264,-.0934399,-.1049792,-.0523104,-.0238011,-.0267081,.0072713,.1625139,.1060441,.187484,.1055564,.0867785,.1243716,.0155291,.0081586,-.0091627,.0200813,.0155626,.0180548,.0518489,.0324417,.0263566,-.0052298,-.0155124,-.003413,-.0145516,.0000134,-.0004016,-.0116805,-.0010092,-.0058921,-.0070421,-.0069182,-.0047493,-.0133449,-.0090153,-.0119006,.1192853,.0737677,.0285088,.0282562,.0834374,.0681381,.0142953,.0153936,.0057147,-.0243097,.003653,.0122649,-.012522,-.0130851,-.004967,-.0132486,-.0277132,.0464618,-.0144254,-.0388677,-.0118939,-.034222,-.0466459,-.0504382,-.0631092,-.0499399,-.0937891,-16.71401,8.339715,-40.94301,9.23304,25.74398,-23.26083,-.0077141,-.007013,-.0073635,.0002139,.0011562,.000685,.0113628,.0141578,.0128614,-.0237285,-.0250592,-.0183375,-.0356567,.0108414,-.1138312,-.1309171,-.0789397,-.1497228,-.117241,-.1316873,-.0450391,.2680703,.1928226,.3118556,.0356105,.0237212,.0088922
.9485455,-.6851615,.7790982,.0602768,,,2.009719,.0414156,.0414156,-.0070673,.0088138,-.0049077,-.0028065,-.0013547,.0015686,.0061366,.0052263,-.00582,-.0179086,-.0264578,-.0091989,-.0496998,-.0812173,-.0934399,-.0238011,.1625139,.1055564,.0155291,.0200813,.0518489,-.0052298,-.0145516,-.0116805,-.0070421,-.0133449,.1192853,.0282562,.0142953,-.0243097,-.012522,-.0132486,-.0144254,-.034222,-.0631092,-16.71401,9.23304,-.0077141,.0002139,.0113628,-.0237285,-.0356567,-.1309171,-.117241,.2680703,.0356105,-.0070673,-.0052886,-.0006961,.0088138,-.094047,.0038604,-.0049077,-.0042725,-.0045901,-.0028065,-.0027404,-.0027734,-.0013547,-.0011422,-.0012485,.0015686,.0022984,.0019335,.0061366,.0070737,.0067416,.0052263,.0070841,.0061198,-.00582,-.0057765,-.0024157,-.0179086,-.0192828,-.0159218,-.0264578,-.0069934,-.0679071,-.0091989,.0178348,-.0459241,-.0496998,-.012361,-.0644589,-.0812173,-.0665787,-.085264,-.0934399,-.1049792,-.0523104,-.0238011,-.0267081,.0072713,.1625139,.1060441,.187484,.1055564,.0867785,.1243716,.0155291,.0081586,-.0091627,.0200813,.0155626,.0180548,.0518489,.0324417,.0263566,-.0052298,-.0155124,-.003413,-.0145516,.0000134,-.0004016,-.0116805,-.0010092,-.0058921,-.0070421,-.0069182,-.0047493,-.0133449,-.0090153,-.0119006,.1192853,.0737677,.0285088,.0282562,.0834374,.0681381,.0142953,.0153936,.0057147,-.0243097,.003653,.0122649,-.012522,-.0130851,-.004967,-.0132486,-.0277132,.0464618,-.0144254,-.0388677,-.0118939,-.034222,-.0466459,-.0504382,-.0631092,-.0499399,-.0937891,-16.71401,8.339715,-40.94301,9.23304,25.74398,-23.26083,-.0077141,-.007013,-.0073635,.0002139,.0011562,.000685,.0113628,.0141578,.0128614,-.0237285,-.0250592,-.0183375,-.0356567,.0108414,-.1138312,-.1309171,-.0789397,-.1497228,-.117241,-.1316873,-.0450391,.2680703,.1928226,.3118556,.0356105,.0237212,.0088922
.2911973,-.8079706,.2669274,-.2368888,,,1.141376,-.7677187,-.7677187,-.0006961,.0038604,-.0045901,-.0027734,-.0012485,.0019335,.0067416,.0061198,-.0024157,-.0159218,-.0679071,-.0459241,-.0644589,-.085264,-.0523104,.0072713,.187484,.1243716,-.0091627,.0180548,.0263566,-.003413,-.0004016,-.0058921,-.0047493,-.0119006,.0285088,.0681381,.0057147,.0122649,-.004967,.0464618,-.0118939,-.0504382,-.0937891,-40.94301,-23.26083,-.0073635,.000685,.0128614,-.0183375,-.1138312,-.1497228,-.0450391,.3118556,.0088922,-.0070673,-.0052886,-.0006961,.0088138,-.094047,.0038604,-.0049077,-.0042725,-.0045901,-.0028065,-.0027404,-.0027734,-.0013547,-.0011422,-.0012485,.0015686,.0022984,.0019335,.0061366,.0070737,.0067416,.0052263,.0070841,.0061198,-.00582,-.0057765,-.0024157,-.0179086,-.0192828,-.0159218,-.0264578,-.0069934,-.0679071,-.0091989,.0178348,-.0459241,-.0496998,-.012361,-.0644589,-.0812173,-.0665787,-.085264,-.0934399,-.1049792,-.0523104,-.0238011,-.0267081,.0072713,.1625139,.1060441,.187484,.1055564,.0867785,.1243716,.0155291,.0081586,-.0091627,.0200813,.0155626,.0180548,.0518489,.0324417,.0263566,-.0052298,-.0155124,-.003413,-.0145516,.0000134,-.0004016,-.0116805,-.0010092,-.0058921,-.0070421,-.0069182,-.0047493,-.0133449,-.0090153,-.0119006,.1192853,.0737677,.0285088,.0282562,.0834374,.0681381,.0142953,.0153936,.0057147,-.0243097,.003653,.0122649,-.012522,-.0130851,-.004967,-.0132486,-.0277132,.0464618,-.0144254,-.0388677,-.0118939,-.034222,-.0466459,-.0504382,-.0631092,-.0499399,-.0937891,-16.71401,8.339715,-40.94301,9.23304,25.74398,-23.26083,-.0077141,-.007013,-.0073635,.0002139,.0011562,.000685,.0113628,.0141578,.0128614,-.0237285,-.0250592,-.0183375,-.0356567,.0108414,-.1138312,-.1309171,-.0789397,-.1497228,-.117241,-.1316873,-.0450391,.2680703,.1928226,.3118556,.0356105,.0237212,.0088922
-.7047465,,.3560466,-.2963988,-.0325819,.2578748,-.3496372,-1.052777,-1.052777,-.0008566,-.0525899,-.0048083,-.0028027,-.001325,.0012622,.0051017,.0059734,.0024384,-.0068922,-.0077619,-.0006787,-.0216549,-.0174464,-.0713034,.0161512,.0919045,.0021525,.0061364,.0035531,-.0383951,.0063963,-.0047358,.0220659,.0077196,.0069491,-.0449215,-.0289112,.01495,.0294286,-.0091324,.0196608,-.0253721,.014032,.0302658,-14.28345,1.882531,-.007611,-.0000628,.0110752,-.0044538,-.0084406,-.0391013,-.0551522,.094057,.0096895,-.0008566,.0009222,-.0012625,-.0525899,-.0142647,.0152494,-.0048083,-.0041732,-.0047888,-.0028027,-.0027367,-.0027809,-.001325,-.0011124,-.001308,.0012622,.001992,.0025463,.0051017,.0060389,.0087771,.0059734,.0071929,.0066494,.0024384,-.0028379,-.0029834,-.0068922,-.0163486,-.013801,-.0077619,-.0004468,-.0422396,-.0006787,.0299417,-.0410888,-.0216549,-.0256362,-.0173345,-.0174464,-.0364394,.0169367,-.0713034,-.0460228,.0370262,.0161512,-.048457,.0250271,.0919045,.065497,.0842675,.0021525,.081692,-.0452198,.0061364,-.0139912,-.0117393,.0035531,.0058477,.0020539,-.0383951,-.0222602,-.0108818,.0063963,.0240023,.040669,-.0047358,.0153475,-.0077382,.0220659,-.0008892,-.0074802,.0077196,-.0044965,-.0088932,.0069491,-.0117038,-.0056756,-.0449215,-.0431605,-.0895397,-.0289112,-.0091099,.0129201,.01495,.0634929,-.0144308,.0294286,.0205519,.0120472,-.0091324,.053496,.0442131,.0196608,-.0164914,.0517216,-.0253721,-.0378729,.0647726,.014032,-.0613531,-.0211636,.0302658,.030447,-.0605405,-14.28345,2.293615,-54.51319,1.882531,18.00588,-41.44931,-.007611,-.0069099,-.0075697,-.0000628,.0008795,.0012383,.0110752,.0132318,.0154265,-.0044538,-.0191865,-.0167844,-.0084406,.0294949,-.0833284,-.0391013,-.0620756,-.0003978,-.0551522,-.0944798,.0620532,.094057,.147189,.0390476,.0096895,-.0081435,-.0096855
-.7684302,,.1997415,-.4514786,.1650647,-.0442671,-.0725824,-1.51886,-1.51886,-.0012625,.0152494,-.0047888,-.0027809,-.001308,.0025463,.0087771,.0066494,-.0029834,-.013801,-.0422396,-.0410888,-.0173345,.0169367,.0370262,.0250271,.0842675,-.0452198,-.0117393,.0020539,-.0108818,.040669,-.0077382,-.0074802,-.0088932,-.0056756,-.0895397,.0129201,-.0144308,.0120472,.0442131,.0517216,.0647726,-.0211636,-.0605405,-54.51319,-41.44931,-.0075697,.0012383,.0154265,-.0167844,-.0833284,-.0003978,.0620532,.0390476,-.0096855,-.0008566,.0009222,-.0012625,-.0525899,-.0142647,.0152494,-.0048083,-.0041732,-.0047888,-.0028027,-.0027367,-.0027809,-.001325,-.0011124,-.001308,.0012622,.001992,.0025463,.0051017,.0060389,.0087771,.0059734,.0071929,.0066494,.0024384,-.0028379,-.0029834,-.0068922,-.0163486,-.013801,-.0077619,-.0004468,-.0422396,-.0006787,.0299417,-.0410888,-.0216549,-.0256362,-.0173345,-.0174464,-.0364394,.0169367,-.0713034,-.0460228,.0370262,.0161512,-.048457,.0250271,.0919045,.065497,.0842675,.0021525,.081692,-.0452198,.0061364,-.0139912,-.0117393,.0035531,.0058477,.0020539,-.0383951,-.0222602,-.0108818,.0063963,.0240023,.040669,-.0047358,.0153475,-.0077382,.0220659,-.0008892,-.0074802,.0077196,-.0044965,-.0088932,.0069491,-.0117038,-.0056756,-.0449215,-.0431605,-.0895397,-.0289112,-.0091099,.0129201,.01495,.0634929,-.0144308,.0294286,.0205519,.0120472,-.0091324,.053496,.0442131,.0196608,-.0164914,.0517216,-.0253721,-.0378729,.0647726,.014032,-.0613531,-.0211636,.0302658,.030447,-.0605405,-14.28345,2.293615,-54.51319,1.882531,18.00588,-41.44931,-.007611,-.0069099,-.0075697,-.0000628,.0008795,.0012383,.0110752,.0132318,.0154265,-.0044538,-.0191865,-.0167844,-.0084406,.0294949,-.0833284,-.0391013,-.0620756,-.0003978,-.0551522,-.0944798,.0620532,.094057,.147189,.0390476,.0096895,-.0081435,-.0096855
-.8025978,,.3628001,-.2993667,-.0182864,.2401735,-.3440621,-1.203071,-1.203071,.0009222,-.0142647,-.0041732,-.0027367,-.0011124,.001992,.0060389,.0071929,-.0028379,-.0163486,-.0004468,.0299417,-.0256362,-.0364394,-.0460228,-.048457,.065497,.081692,-.0139912,.0058477,-.0222602,.0240023,.0153475,-.0008892,-.0044965,-.0117038,-.0431605,-.0091099,.0634929,.0205519,.053496,-.0164914,-.0378729,-.0613531,.030447,2.293615,18.00588,-.0069099,.0008795,.0132318,-.0191865,.0294949,-.0620756,-.0944798,.147189,-.0081435,-.0008566,.0009222,-.0012625,-.0525899,-.0142647,.0152494,-.0048083,-.0041732,-.0047888,-.0028027,-.0027367,-.0027809,-.001325,-.0011124,-.001308,.0012622,.001992,.0025463,.0051017,.0060389,.0087771,.0059734,.0071929,.0066494,.0024384,-.0028379,-.0029834,-.0068922,-.0163486,-.013801,-.0077619,-.0004468,-.0422396,-.0006787,.0299417,-.0410888,-.0216549,-.0256362,-.0173345,-.0174464,-.0364394,.0169367,-.0713034,-.0460228,.0370262,.0161512,-.048457,.0250271,.0919045,.065497,.0842675,.0021525,.081692,-.0452198,.0061364,-.0139912,-.0117393,.0035531,.0058477,.0020539,-.0383951,-.0222602,-.0108818,.0063963,.0240023,.040669,-.0047358,.0153475,-.0077382,.0220659,-.0008892,-.0074802,.0077196,-.0044965,-.0088932,.0069491,-.0117038,-.0056756,-.0449215,-.0431605,-.0895397,-.0289112,-.0091099,.0129201,.01495,.0634929,-.0144308,.0294286,.0205519,.0120472,-.0091324,.053496,.0442131,.0196608,-.0164914,.0517216,-.0253721,-.0378729,.0647726,.014032,-.0613531,-.0211636,.0302658,.030447,-.0605405,-14.28345,2.293615,-54.51319,1.882531,18.00588,-41.44931,-.007611,-.0069099,-.0075697,-.0000628,.0008795,.0012383,.0110752,.0132318,.0154265,-.0044538,-.0191865,-.0167844,-.0084406,.0294949,-.0833284,-.0391013,-.0620756,-.0003978,-.0551522,-.0944798,.0620532,.094057,.147189,.0390476,.0096895,-.0081435,-.0096855
1.466507,1.876835,,,,,,4.496479,4.496479,.0025233,.0210823,-.0042659,-.002479,-.0010238,.0017728,.005636,.0062883,.0030611,.0124965,.0114236,.0038263,-.01398,-.007479,-.1128561,-.0325094,.0497379,.0468485,.0372287,-.0037266,-.0406346,-.0094136,.0195494,.0092735,-.0010779,.0223032,-.0436644,-.0260836,.0052823,-.0138681,.0255252,.0160508,-.0002094,-.0012763,.0382436,29.12917,23.52254,-.0067448,.000749,.0119243,.0155576,.01525,-.021459,-.1453655,.0965864,.0335021,-.0014429,.0002272,.0025233,.0363053,.0929869,.0210823,-.0043657,-.00426,-.0042659,-.0026218,-.0026125,-.002479,-.001203,-.0011685,-.0010238,.0017595,.0017744,.0017728,.0063343,.0061099,.005636,.0057317,.0059532,.0062883,-.0004074,.0008571,.0030611,-.0058562,-.0039013,.0124965,-.018783,.0080923,.0114236,-.0017338,.0200787,.0038263,-.010561,-.0108339,-.01398,-.0214709,-.0153051,-.007479,-.0779906,-.0947884,-.1128561,.0305077,-.0770974,-.0325094,-.0371362,.035862,.0497379,.1421291,.1490271,.0468485,-.0053348,-.0189445,.0372287,.001002,.0011568,-.0037266,-.0676757,-.0732861,-.0406346,-.0070726,.045029,-.0094136,.0063166,.002289,.0195494,.0150393,.0062989,.0092735,.0192373,.0065875,-.0010779,.034155,.0130817,.0223032,-.0331992,-.0505761,-.0436644,-.007011,-.0099565,-.0260836,.0058202,.0232648,.0052823,-.0079726,.0271514,-.0138681,-.002778,.0064165,.0255252,-.0234153,-.0408634,.0160508,-.0058786,-.0193382,-.0002094,.0782605,.0111477,-.0012763,-.003826,.0527537,.0382436,-3.630878,19.06323,29.12917,6.146982,26.71337,23.52254,-.0069875,-.0068725,-.0067448,.0005566,.0006059,.000749,.012066,.0120631,.0119243,-.0062636,-.0030442,.0155576,-.0205168,.028171,.01525,-.0320319,-.026139,-.021459,-.0474828,-.1718858,-.1453655,.104993,.1848892,.0965864,-.0043328,-.0177876,.0335021
.0342054,1.33287,,,,,,.9176384,.9176384,-.0014429,.0363053,-.0043657,-.0026218,-.001203,.0017595,.0063343,.0057317,-.0004074,-.0058562,-.018783,-.0017338,-.010561,-.0214709,-.0779906,.0305077,-.0371362,.1421291,-.0053348,.001002,-.0676757,-.0070726,.0063166,.0150393,.0192373,.034155,-.0331992,-.007011,.0058202,-.0079726,-.002778,-.0234153,-.0058786,.0782605,-.003826,-3.630878,6.146982,-.0069875,.0005566,.012066,-.0062636,-.0205168,-.0320319,-.0474828,.104993,-.0043328,-.0014429,.0002272,.0025233,.0363053,.0929869,.0210823,-.0043657,-.00426,-.0042659,-.0026218,-.0026125,-.002479,-.001203,-.0011685,-.0010238,.0017595,.0017744,.0017728,.0063343,.0061099,.005636,.0057317,.0059532,.0062883,-.0004074,.0008571,.0030611,-.0058562,-.0039013,.0124965,-.018783,.0080923,.0114236,-.0017338,.0200787,.0038263,-.010561,-.0108339,-.01398,-.0214709,-.0153051,-.007479,-.0779906,-.0947884,-.1128561,.0305077,-.0770974,-.0325094,-.0371362,.035862,.0497379,.1421291,.1490271,.0468485,-.0053348,-.0189445,.0372287,.001002,.0011568,-.0037266,-.0676757,-.0732861,-.0406346,-.0070726,.045029,-.0094136,.0063166,.002289,.0195494,.0150393,.0062989,.0092735,.0192373,.0065875,-.0010779,.034155,.0130817,.0223032,-.0331992,-.0505761,-.0436644,-.007011,-.0099565,-.0260836,.0058202,.0232648,.0052823,-.0079726,.0271514,-.0138681,-.002778,.0064165,.0255252,-.0234153,-.0408634,.0160508,-.0058786,-.0193382,-.0002094,.0782605,.0111477,-.0012763,-.003826,.0527537,.0382436,-3.630878,19.06323,29.12917,6.146982,26.71337,23.52254,-.0069875,-.0068725,-.0067448,.0005566,.0006059,.000749,.012066,.0120631,.0119243,-.0062636,-.0030442,.0155576,-.0205168,.028171,.01525,-.0320319,-.026139,-.021459,-.0474828,-.1718858,-.1453655,.104993,.1848892,.0965864,-.0043328,-.0177876,.0335021
